PolygonLayer1_label,Value0
All people in poverty (2023),Children ages 0-17 in poverty (2023),Kentucky,16.1,15.8,16.4,20.2,19.3,21.1
All people in poverty (2023),Children ages 0-17 in poverty (2023),Louisiana,18.9,18.5,19.3,25.2,24.2,26.2
All people in poverty (2023),Children ages 0-17 in poverty (2023),Maine,10.5,10.0,11.0,12.6,11.5,13.7
All people in poverty (2023),Children ages 0-17 in poverty (2023),Maryland,9.7,9.4,10.0,11.3,10.6,12.0
All people in poverty (2023),Children ages 0-17 in poverty (2023),Massachusetts,10.5,10.2,10.8,12.7,12.0,13.4
All people in poverty (2023),Children ages 0-17 in poverty (2023),Michigan,13.5,13.3,13.7,17.5,16.9,18.1
All people in poverty (2023),Children ages 0-17 in poverty (2023),Minnesota,9.2,9.0,9.4,10.2,9.6,10.8
All people in poverty (2023),Children ages 0-17 in poverty (2023),Mississippi,18.3,17.8,18.8,24.3,23.1,25.5
All people in poverty (2023),Children ages 0-17 in poverty (2023),Missouri,12.0,11.7,12.3,14.7,14.0,15.4
All people in poverty (2023),Children ages 0-17 in poverty (2023),Montana,11.8,11.3,12.3,12.8,11.8,13.8
All people in poverty (2023),Children ages 0-17 in poverty (2023),National,12.5,12.4,12.6,16.0,15.8,16.2
All people in poverty (2023),Children ages 0-17 in poverty (2023),Nebraska,10.2,9.8,10.6,11.1,10.2,12.0
All people in poverty (2023),Children ages 0-17 in poverty (2023),Nevada,12.2,11.8,12.6,16.4,15.4,17.4
All people in poverty (2023),Children ages 0-17 in poverty (2023),New Hampshire,7.3,6.9,7.7,8.2,7.1,9.3
All people in poverty (2023),Children ages 0-17 in poverty (2023),New Jersey,9.7,9.5,9.9,12.8,12.2,13.4
All people in poverty (2023),Children ages 0-17 in poverty (2023),New Mexico,16.9,16.3,17.5,22.6,21.2,24.0
All people in poverty (2023),Children ages 0-17 in poverty (2023),New York,14.1,13.9,14.3,18.6,18.1,19.1
All people in poverty (2023),Children ages 0-17 in poverty (2023),North Carolina,12.8,12.6,13.0,17.5,16.9,18.1
All people in poverty (2023),Children ages 0-17 in poverty (2023),North Dakota,10.0,9.5,10.5,10.1,8.9,11.3
All people in poverty (2023),Children ages 0-17 in poverty (2023),Ohio,13.2,13.0,13.4,17.5,16.9,18.1
All people in poverty (2023),Children ages 0-17 in poverty (2023),Oklahoma,15.8,15.5,16.1,20.5,19.8,21.2
All people in poverty (2023),Children ages 0-17 in poverty (2023),Oregon,12.1,11.8,12.4,13.6,12.8,14.4
All people in poverty (2023),Children ages 0-17 in poverty (2023),Pennsylvania,11.9,11.7,12.1,15.5,14.9,16.1
All people in poverty (2023),Children ages 0-17 in poverty (2023),Rhode Island,11.4,10.8,12.0,15.1,13.7,16.5
All people in poverty (2023),Children ages 0-17 in poverty (2023),South Carolina,13.9,13.6,14.2,18.8,17.9,19.7
All people in poverty (2023),Children ages 0-17 in poverty (2023),South Dakota,11.4,10.8,12.0,13.5,12.2,14.8
All people in poverty (2023),Children ages 0-17 in poverty (2023),Tennessee,13.8,13.5,14.1,18.9,18.0,19.8
All people in poverty (2023),Children ages 0-17 in poverty (2023),Texas,13.7,13.5,13.9,18.4,17.9,18.9
All people in poverty (2023),Children ages 0-17 in poverty (2023),Utah,9.0,8.6,9.4,9.2,8.5,9.9
All people in poverty (2023),Children ages 0-17 in poverty (2023),Vermont,9.9,9.4,10.4,10.2,9.0,11.4
All people in poverty (2023),Children ages 0-17 in poverty (2023),Virginia,10.2,10.0,10.4,12.7,12.1,13.3
All people in poverty (2023),Children ages 0-17 in poverty (2023),Washington,10.3,10.0,10.6,12.1,11.5,12.7
All people in poverty (2023),Children ages 0-17 in poverty (2023),West Virginia,16.4,15.9,16.9,19.6,18.5,20.7
